Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type
2629,123,23,42,16,1937,251,216,79,4699,Rawah,C7746
3279,309,13,42,9,6200,184,231,187,201,Rawah,C7201
2959,112,11,390,-8,4142,239,228,119,2197,Rawah,C7202
3061,315,20,570,264,2605,163,219,195,1535,Commanche,C7757
3143,163,30,417,153,503,232,231,107,1706,Commanche,C7709
3266,338,11,120,25,3307,196,225,167,2154,Rawah,C7745
3383,277,8,297,30,1595,198,242,183,787,Commanche,C8771
2730,152,27,216,93,1549,241,229,99,1195,Commanche,C4758
3105,122,8,90,-1,976,233,234,133,1724,Rawah,C7202
3213,50,8,108,0,5791,224,222,132,1207,Rawah,C7202
2693,353,17,212,64,2514,188,207,155,1328,Commanche,C4703
3074,178,21,902,71,3087,224,247,145,2372,Commanche,C7757
2434,313,22,295,40,210,156,217,199,624,Cache,C4703
3126,122,7,365,47,5205,233,234,134,1153,Rawah,C7745
2889,101,26,212,65,503,252,196,56,516,Commanche,C7757
3217,241,7,721,156,6210,206,246,178,1572,Rawah,C7745
2955,279,5,0,0,3992,207,240,172,1142,Rawah,C7101
2965,168,9,240,0,4535,228,244,148,4827,Rawah,C7745
2809,8,22,371,114,930,188,189,132,247,Commanche,C7757
3493,93,20,816,208,2151,247,206,80,1626,Rawah,C8776
3117,36,6,331,58,582,220,226,142,1328,Commanche,C7756
2807,93,30,240,110,955,250,178,33,1142,Commanche,C4758
2554,77,4,0,0,1230,226,231,141,6641,Rawah,C6101
3294,28,11,268,15,1738,216,216,135,4881,Neota,C7201
2973,173,11,631,-47,1233,227,245,149,1579,Commanche,C7756
3344,292,16,518,54,3558,174,236,201,1544,Rawah,C8772
2917,90,9,247,25,4095,235,225,121,3901,Rawah,C7745
3292,95,30,95,44,2457,251,182,36,2982,Rawah,C7745
2962,155,13,324,17,5978,235,241,135,3337,Rawah,C7745
2831,299,26,90,26,2105,138,220,217,2635,Rawah,C7745
2995,0,9,525,5,3944,207,223,154,4631,Rawah,C7745
3126,293,21,342,22,1343,157,230,211,2955,Rawah,C7745
3263,117,14,277,57,210,243,227,110,525,Neota,C7700
2299,217,24,162,83,994,187,254,193,510,Cache,C2702
3091,56,2,212,15,2565,220,235,151,1888,Commanche,C7756
3134,35,11,805,18,2164,219,215,130,3089,Commanche,C7755
2665,356,16,85,26,1518,193,211,154,2630,Rawah,C7745
3210,9,11,417,83,2227,207,217,146,3421,Commanche,C7755
2935,47,17,60,8,4191,224,201,107,433,Rawah,C7745
2679,56,7,42,0,2058,225,226,135,1795,Commanche,C6102
3398,303,8,339,21,4887,197,236,179,3971,Commanche,C8771
3082,28,17,242,27,1154,211,201,122,95,Commanche,C7700
3017,4,4,295,63,1657,215,232,155,2334,Commanche,C7756
2850,90,12,474,88,3473,239,220,110,6126,Rawah,C4744
2934,112,30,360,192,1963,254,193,43,607,Commanche,C4758
2903,341,10,108,22,3508,199,225,165,4886,Rawah,C7745
3136,2,16,30,4,2928,195,207,147,5421,Rawah,C7745
2264,8,37,60,49,1200,152,142,106,433,Cache,C4703
2874,252,14,90,15,2113,188,249,198,1316,Commanche,C7202
2890,128,14,362,85,2694,243,230,113,1019,Commanche,C2705
2866,354,18,443,79,2543,188,206,154,1610,Commanche,C7757
2989,349,8,124,13,3791,206,227,160,1006,Rawah,C7745
3001,184,12,983,214,2764,223,248,156,1140,Commanche,C7790
2939,89,15,30,-9,2489,241,215,100,1790,Commanche,C7201
2515,76,16,42,3,1530,238,209,97,1640,Commanche,C2705
3272,60,16,607,233,3724,231,206,103,1991,Commanche,C7756
3128,248,5,190,23,3569,209,244,173,960,Rawah,C7745
2597,294,20,323,122,598,162,231,209,514,Commanche,C4703
2610,198,12,430,92,2368,216,250,167,430,Commanche,C2703
2908,58,15,30,7,2282,230,207,107,1657,Commanche,C7757
2936,72,5,457,14,4256,226,230,138,4608,Rawah,C7202
3116,260,11,120,8,5538,195,246,190,3208,Rawah,C7201
2917,151,22,180,5,3228,242,233,109,1356,Commanche,C4758
2608,207,8,0,0,1528,215,248,168,285,Commanche,C2705
3320,16,16,655,109,993,204,204,133,543,Rawah,C8771
3109,323,12,384,39,2419,190,228,177,2401,Commanche,C7756
3001,101,15,391,103,2457,243,219,101,1825,Commanche,C7756
2772,90,18,150,37,1498,244,209,87,2436,Rawah,C7202
2764,24,21,120,21,1550,204,191,116,1358,Commanche,C4703
3314,351,19,595,189,3704,184,205,157,3580,Commanche,C8776
2648,47,24,124,10,2379,220,179,80,811,Commanche,C4703
3038,324,10,67,8,4080,195,229,174,2357,Rawah,C7745
2548,229,21,210,44,997,185,254,200,1489,Commanche,C2705
2629,73,13,30,-5,1124,235,214,108,874,Rawah,C7746
2745,48,6,60,-6,1215,223,226,139,860,Commanche,C4704
3161,119,15,457,123,379,245,225,104,1698,Rawah,C7202
3266,84,24,323,32,3655,245,192,63,1687,Rawah,C8772
3339,176,12,1084,100,2627,226,246,150,2089,Commanche,C7755
2925,219,26,150,-12,3056,182,254,197,1136,Commanche,C4758
2859,265,34,350,210,1740,118,232,241,1443,Commanche,C4758
2743,61,33,108,24,150,226,154,0,1410,Rawah,C7746
2973,142,13,426,61,4831,238,237,126,2839,Rawah,C7746
3167,3,22,283,27,1781,184,192,140,1867,Commanche,C8772
3137,96,15,513,-57,741,243,217,99,1188,Neota,C7756
2740,118,26,268,102,1530,253,206,63,837,Rawah,C7746
2822,57,17,90,29,3451,230,202,99,2737,Rawah,C7202
3354,113,17,150,5,2233,247,221,96,4572,Neota,C8772
2862,118,24,150,35,1020,253,210,70,240,Rawah,C7745
2855,131,5,212,10,1101,229,237,142,2618,Commanche,C6102
2972,12,8,124,17,4138,212,224,149,5537,Rawah,C7745
3275,174,7,1027,159,2200,225,244,153,2301,Commanche,C7755
2724,195,35,201,105,1830,190,243,161,1183,Commanche,C2705
2641,17,19,201,35,2614,200,196,128,2507,Commanche,C4703
3242,269,13,124,24,953,185,244,199,1831,Neota,C7202
2716,167,17,42,10,2563,232,244,137,2295,Rawah,C7746
3116,50,12,390,85,1772,225,214,121,3476,Commanche,C7700
3292,332,12,510,17,2457,191,224,172,752,Commanche,C7756
2208,107,29,42,26,706,254,191,44,977,Cache,C2705
3200,252,8,150,10,5916,204,245,180,1633,Rawah,C7202
3060,82,13,384,10,4013,237,218,109,3550,Rawah,C7745
2929,322,18,85,-1,2837,172,219,186,2096,Commanche,C7201
3338,133,24,450,-24,457,250,219,82,787,Neota,C7756
2493,239,15,0,0,1015,191,252,197,666,Commanche,C2705
2720,39,15,30,1,1358,219,206,118,2017,Commanche,C7102
2697,74,10,451,50,968,232,222,122,2012,Rawah,C7745
2765,24,13,285,5,1425,212,212,134,1230,Rawah,C7202
2377,155,12,150,58,730,234,241,137,661,Cache,C2704
2915,104,6,268,15,1806,230,233,136,2032,Rawah,C7745
3161,255,10,150,26,2630,197,247,188,591,Commanche,C7755
3173,179,15,361,30,2318,225,248,151,842,Rawah,C7201
3048,152,20,365,37,1240,240,236,116,937,Rawah,C7745
2585,84,15,510,59,994,240,213,100,3803,Rawah,C7745
1921,54,23,120,54,150,227,184,78,1044,Cache,C2704
3206,27,11,430,71,531,216,216,136,2672,Neota,C7202
3025,0,7,624,45,1316,210,228,155,2449,Rawah,C7745
3298,18,15,841,95,1929,207,207,134,722,Commanche,C7700
2951,175,13,212,76,4163,227,246,149,1530,Rawah,C7746
2911,205,12,604,111,2460,213,251,171,1704,Commanche,C7757
3381,333,10,108,29,1602,197,228,169,1879,Neota,C7202
3013,334,15,0,0,268,185,219,173,1611,Commanche,C7755
2692,121,14,85,27,1863,243,228,112,6565,Rawah,C4744
3005,340,17,127,26,4870,181,213,169,1034,Rawah,C7745
2896,121,11,390,80,3524,238,231,122,3121,Rawah,C4744
3233,358,16,960,216,2016,193,209,152,2268,Commanche,C7700
3251,293,9,492,69,752,195,238,183,458,Commanche,C7756
3007,339,8,108,7,842,203,228,164,1209,Neota,C7201
3352,182,6,300,41,911,222,244,157,1860,Commanche,C7756
3312,82,15,30,5,2402,240,212,98,4036,Neota,C8703
2597,351,23,124,26,2227,173,195,155,2424,Commanche,C4704
3115,157,12,120,17,2184,233,242,137,2340,Rawah,C7746
2916,236,29,313,94,990,158,250,218,300,Commanche,C4758
3178,77,10,60,-6,1570,233,221,119,511,Commanche,C7756
3104,140,14,127,28,4535,240,235,121,1091,Rawah,C7745
2648,84,12,390,5,1230,237,219,111,5692,Rawah,C7745
2202,302,26,134,43,1065,141,218,214,812,Cache,C4703
2991,180,9,511,-29,1310,224,246,155,1499,Commanche,C7756
2817,315,16,190,44,2442,176,226,189,1301,Commanche,C7700
3247,22,8,693,56,3699,215,224,145,2461,Rawah,C7202
3126,0,17,127,20,4265,194,207,149,3025,Rawah,C7745
3368,87,17,201,20,2362,243,209,90,1048,Commanche,C8772
2882,170,13,67,14,3326,229,245,145,2029,Rawah,C4744
3107,109,14,60,11,1972,244,223,105,2548,Commanche,C7756
2925,110,10,30,-8,2134,238,229,120,3029,Commanche,C7702
3017,359,24,247,72,3000,177,188,142,1533,Commanche,C7757
3439,327,10,769,44,2460,196,229,173,1416,Commanche,C7756
2736,343,7,42,3,1645,205,229,162,2523,Rawah,C7102
3208,18,1,30,0,5152,218,236,156,543,Rawah,C7201
2035,339,19,67,31,124,176,209,170,808,Cache,C6102
3144,304,3,30,3,1276,210,238,166,553,Commanche,C7202
3256,240,5,713,146,1624,210,244,172,2490,Commanche,C7755
2086,31,34,216,121,255,189,144,69,150,Cache,C4703
2726,195,5,376,37,2006,219,244,160,5967,Rawah,C4744
2769,1,18,120,22,1536,191,202,146,1400,Commanche,C4703
2912,50,7,153,0,3491,224,225,136,4365,Rawah,C7202
3014,27,14,242,10,5187,213,209,129,4508,Rawah,C7745
2981,185,8,571,-39,1328,222,246,158,1556,Commanche,C7756
3240,41,16,192,41,1142,221,204,114,1585,Rawah,C7202
3144,108,13,400,98,351,242,224,109,1869,Rawah,C7202
3270,13,9,732,82,3882,212,222,148,3742,Rawah,C7745
2960,86,7,0,0,794,231,228,130,2536,Rawah,C7745
2928,23,25,426,-4,684,196,178,108,301,Commanche,C7757
2984,315,10,361,63,1772,194,232,178,648,Commanche,C7755
3122,349,8,0,0,1090,205,226,160,2165,Rawah,C7201
3162,40,12,782,35,2305,221,214,126,3125,Commanche,C7755
2327,288,13,30,14,607,182,238,196,636,Cache,C2704
3103,141,9,30,3,3379,234,238,134,3059,Rawah,C7745
3090,87,5,379,59,1714,227,232,140,2242,Rawah,C7745
3018,63,2,150,12,853,221,234,150,2429,Rawah,C7745
2131,23,18,120,31,342,207,200,124,350,Cache,C4703
2995,329,11,60,9,780,194,227,173,1190,Neota,C7201
2915,9,14,95,28,1989,204,212,144,1473,Commanche,C7757
2564,41,5,175,19,541,221,228,143,1321,Rawah,C4201
3144,80,20,541,208,1421,242,199,77,2524,Commanche,C7757
3196,335,12,192,25,4375,193,224,170,626,Commanche,C7756
2699,342,3,228,23,283,213,235,159,210,Rawah,C7746
3172,347,8,309,89,4872,204,227,161,1577,Rawah,C7745
3519,26,21,785,107,2618,206,191,115,1704,Rawah,C8776
2672,40,7,268,28,295,221,224,139,743,Commanche,C4704
3356,79,21,742,59,1055,242,197,75,5461,Neota,C7700
2481,3,18,242,115,644,194,204,145,841,Commanche,C4703
2618,84,7,127,9,914,231,227,129,5819,Rawah,C7745
2975,145,13,90,0,6098,238,237,127,3599,Rawah,C7746
2932,210,23,150,63,2631,195,254,185,2222,Commanche,C4758
3070,143,7,60,-9,806,231,239,141,1648,Rawah,C7202
3083,89,10,127,24,2046,235,224,120,3445,Commanche,C7700
3098,72,3,192,0,4186,223,233,146,1405,Rawah,C7201
3176,320,15,644,125,2930,180,225,184,180,Commanche,C7756
3209,191,9,323,67,430,220,247,161,2016,Neota,C7745
2916,225,9,212,10,5365,208,249,178,4921,Rawah,C7202
2296,7,17,242,58,636,198,205,142,499,Cache,C2717
3181,202,15,939,-88,4183,212,252,171,1413,Commanche,C7755
3096,23,19,960,227,2701,205,196,122,1926,Commanche,C7700
3319,108,14,90,-3,1320,243,223,107,1409,Commanche,C7755
3201,266,11,85,18,2197,192,245,192,484,Commanche,C7756
2768,4,12,300,101,2877,204,218,150,6498,Rawah,C4744
3105,288,18,726,294,1931,167,236,207,735,Commanche,C4758
2425,77,25,366,209,1549,242,184,57,300,Cache,C4703
3194,3,19,339,110,4034,191,200,143,543,Commanche,C7700
2325,63,17,30,6,1167,233,204,98,902,Cache,C4703
2895,93,10,319,62,2964,236,225,120,2208,Rawah,C4744
3247,27,11,30,1,2135,216,216,136,212,Commanche,C8703
3385,297,16,300,85,2334,175,234,199,2275,Commanche,C7757
2924,28,16,424,43,1836,212,204,124,3013,Commanche,C7757
3181,43,9,832,-42,1047,222,220,133,1804,Rawah,C7745
2532,69,12,210,6,524,233,215,113,3381,Rawah,C6731
2749,73,20,371,75,390,239,198,81,2388,Rawah,C7745
3119,207,9,553,-17,2844,214,248,169,558,Commanche,C7756
3037,225,16,446,78,5814,196,253,190,2084,Rawah,C7745
2142,7,17,255,21,458,198,205,142,765,Cache,C4703
3200,28,8,175,17,5586,217,223,141,2322,Rawah,C7201
2919,63,8,503,-8,808,227,224,131,2329,Rawah,C4744
3132,84,15,67,16,5146,240,212,98,1315,Rawah,C7745
3178,356,15,134,6,4417,196,213,154,2978,Rawah,C7202
2837,204,12,192,37,3660,213,251,171,3301,Rawah,C4744
3008,26,12,162,3,4442,214,214,134,642,Rawah,C7746
3066,62,12,313,38,4763,230,215,115,1055,Rawah,C7745
2969,315,20,424,151,4855,163,219,195,301,Rawah,C7745
3153,113,31,240,76,3948,254,191,39,2257,Rawah,C8772
3267,175,13,840,53,591,227,246,149,2778,Commanche,C4758
2937,20,6,0,0,1860,216,227,148,1661,Rawah,C7202
2687,347,11,60,11,787,198,222,162,2067,Commanche,C7757
2776,1,19,67,11,890,189,200,145,511,Commanche,C7755
2725,313,8,408,36,1972,198,234,176,6012,Rawah,C4744
2226,84,21,0,0,960,244,200,76,997,Cache,C2717
3237,333,14,395,46,3575,188,222,172,3118,Rawah,C8776
3295,134,18,0,0,1008,246,229,104,1299,Neota,C7700
3119,90,9,595,-25,450,235,225,121,1804,Neota,C7757
3039,96,17,484,100,309,245,214,93,1855,Commanche,C7757
2742,51,6,0,0,569,223,227,139,2479,Commanche,C6102
2983,45,3,711,139,1254,220,232,149,2251,Commanche,C7756
3121,118,14,201,19,85,243,227,111,4324,Neota,C7201
2903,162,11,323,48,2437,231,243,142,2143,Commanche,C7702
2730,109,9,108,27,2362,236,230,124,5410,Rawah,C7745
2516,348,12,0,0,713,198,221,161,932,Commanche,C7102
3448,45,11,841,169,2215,223,217,127,1515,Rawah,C8703
3044,196,23,391,123,1358,208,252,167,1015,Rawah,C7745
3139,24,14,503,122,1637,212,209,131,2683,Commanche,C7755
2895,132,7,210,-8,3578,232,236,136,1682,Rawah,C4744
2860,10,24,469,166,1100,187,185,128,2290,Commanche,C7757
3512,249,23,532,161,3396,164,249,218,1080,Rawah,C8776
3035,103,5,134,17,1863,229,233,138,1624,Rawah,C7202
3087,340,8,150,23,2452,204,229,164,2028,Commanche,C7756
2838,32,26,120,36,2580,204,173,93,1734,Rawah,C7745
3172,120,25,319,81,3427,253,210,70,395,Commanche,C8772
3152,315,5,324,11,5801,207,236,167,900,Rawah,C7101
2607,192,25,0,0,600,209,250,161,847,Commanche,C2704
2899,353,13,395,101,3331,196,216,157,644,Commanche,C4703
2500,73,7,240,-4,960,229,226,131,4829,Rawah,C6731
3067,59,10,210,20,3034,228,219,124,6075,Rawah,C7745
3145,50,8,362,63,5033,224,223,134,361,Rawah,C7745
3059,146,20,60,4,4659,243,233,110,3097,Rawah,C7745
2811,3,16,124,24,2037,197,208,146,2582,Rawah,C7745
3250,74,9,703,102,6049,231,223,125,1563,Rawah,C7745
1916,320,24,190,60,162,151,210,195,832,Cache,C2706
3287,80,7,90,-1,4867,230,228,131,446,Rawah,C7745
3200,21,12,360,52,5470,212,214,138,2460,Rawah,C7745
2326,248,12,30,20,960,195,249,192,953,Cache,C4703
2423,333,17,300,138,379,180,216,175,967,Cache,C4704
3240,91,15,531,121,524,242,216,100,902,Commanche,C7755
2962,187,4,391,2,1338,220,242,158,1860,Rawah,C7202
3149,28,9,234,21,1632,217,220,138,1020,Neota,C7756
2964,205,10,240,5,4508,215,249,169,4797,Rawah,C7745
2608,57,8,335,-3,655,226,223,132,902,Rawah,C4744
2763,344,23,242,-22,1233,169,199,165,2040,Commanche,C4758
3329,219,6,420,34,1040,213,246,169,1413,Commanche,C7756
2817,60,8,85,16,1179,227,223,131,2132,Commanche,C6102
3249,49,9,390,-15,858,224,221,131,3004,Neota,C7202
2843,10,23,342,30,3162,189,187,129,2400,Commanche,C4703
2999,45,14,342,67,3128,223,210,118,902,Commanche,C7756
2709,7,9,295,30,1301,209,222,150,2991,Rawah,C7746
2792,334,18,134,20,216,177,214,174,1136,Rawah,C7746
2791,357,4,242,60,2413,213,232,157,743,Commanche,C4703
2664,6,29,67,50,2370,170,170,125,6931,Rawah,C7745
2524,121,13,0,0,1026,242,228,113,1889,Commanche,C6102
2846,321,26,242,97,3740,145,205,195,1087,Rawah,C7745
2613,39,9,42,4,685,221,219,133,1626,Rawah,C7102
3209,236,2,339,95,283,216,240,162,2220,Neota,C7745
2882,222,20,30,4,2634,191,254,194,1440,Commanche,C4758
2900,0,4,335,37,2188,213,232,156,2469,Rawah,C7745
3044,91,9,418,69,2839,235,226,122,6587,Rawah,C7745
3248,268,15,691,138,1121,180,245,203,2843,Commanche,C7756
2427,304,14,153,49,674,179,231,192,495,Cache,C4703
3242,119,13,384,60,3960,242,228,113,874,Commanche,C7757
3027,181,14,351,58,4770,224,248,154,792,Rawah,C7745
2965,54,14,242,65,5691,228,209,111,3928,Rawah,C7745
3310,127,22,700,87,2929,250,219,85,2703,Commanche,C7757
3445,327,21,765,89,2554,164,211,184,1356,Commanche,C7756
2399,111,25,134,40,570,253,204,63,424,Cache,C2702
2798,12,10,67,10,3162,210,219,146,6294,Rawah,C7745
2368,335,26,391,157,1041,152,195,176,957,Cache,C4703
2364,94,21,90,27,258,248,203,73,726,Commanche,C2705
3039,82,17,192,40,4683,241,208,92,1890,Rawah,C7745
3186,164,33,120,27,1495,229,228,103,618,Commanche,C8772
3133,45,17,242,47,3062,222,200,106,1463,Commanche,C7202
3172,337,19,700,346,1590,175,210,172,787,Commanche,C7700
3224,82,13,124,8,540,238,216,107,1926,Rawah,C7201
2842,13,15,30,4,1209,204,208,139,2268,Commanche,C7755
3015,308,12,603,-53,1704,188,232,185,2154,Commanche,C7755
3188,196,4,108,-1,2498,219,243,160,1034,Rawah,C7202
3399,316,15,313,59,3177,179,226,187,1839,Rawah,C8772
3086,73,13,30,0,4138,235,214,108,2831,Rawah,C7745
2813,63,14,162,47,2229,232,210,107,591,Commanche,C4703
3019,55,14,391,42,4936,228,210,112,3690,Rawah,C7745
2975,39,12,228,10,4667,220,213,126,2697,Rawah,C7745
2747,321,6,351,13,1302,204,234,169,1167,Rawah,C4744
2855,325,24,595,100,1123,152,205,188,1200,Commanche,C7710
3194,29,19,376,135,1206,210,196,116,339,Rawah,C7201
3217,112,8,726,121,1304,235,231,128,2270,Commanche,C7756
3061,48,7,671,-113,1481,223,225,138,949,Rawah,C7202
2998,318,6,811,110,1329,203,234,170,2084,Commanche,C7756
2622,28,18,85,25,2230,210,199,119,1207,Commanche,C4703
2492,85,24,228,98,845,246,191,61,1291,Commanche,C2705
3238,153,21,531,139,424,240,235,113,4350,Neota,C7701
3041,90,7,400,66,2881,231,229,132,6570,Rawah,C7745
2788,65,14,323,92,2971,232,211,109,6410,Rawah,C4744
3283,225,4,755,148,765,215,243,166,2391,Commanche,C7756
3100,6,14,85,10,3454,202,213,146,2925,Rawah,C7700
3070,114,10,1248,272,3245,238,230,122,1172,Commanche,C7790
3112,150,28,300,175,3587,242,226,93,979,Commanche,C7757
3302,0,19,268,44,2184,189,201,147,3042,Rawah,C8772
2749,7,21,60,15,2469,189,193,136,592,Commanche,C7755
3302,33,10,210,31,3126,218,218,135,2287,Rawah,C7745
2767,0,7,60,4,1485,210,227,155,1595,Rawah,C4744
2766,86,7,256,3,1542,231,228,130,1802,Rawah,C4744
2984,353,17,900,186,2966,188,207,155,990,Commanche,C4703
3014,106,30,285,-40,816,254,190,41,1265,Commanche,C7757
3020,58,26,591,237,2073,228,177,67,2042,Commanche,C7757
3447,68,7,484,-5,1464,227,226,133,3759,Neota,C8703
3017,338,15,90,20,175,186,217,170,309,Neota,C7201
2772,162,29,192,105,3181,233,232,107,6120,Rawah,C7746
2318,251,13,408,-121,95,191,249,195,443,Cache,C4703
2489,61,16,150,39,789,231,206,103,408,Cache,C2717
2490,303,22,525,278,994,152,223,208,730,Cache,C2703
2805,350,30,240,92,3051,152,175,151,1744,Rawah,C7745
2834,337,9,408,17,2617,200,228,166,3573,Rawah,C4744
2477,308,11,182,42,484,189,233,184,1766,Cache,C2717
3190,120,12,30,-4,2288,240,230,118,4052,Neota,C7202
3018,317,15,446,41,4884,178,225,186,277,Rawah,C7745
2537,44,15,150,9,417,222,206,115,1440,Commanche,C4703
3088,279,22,134,32,752,154,237,220,1536,Commanche,C7756
3408,48,6,658,176,3250,223,227,140,1836,Commanche,C8772
3264,96,7,0,0,3742,232,230,131,3744,Rawah,C8771
2893,58,16,268,102,2151,230,205,103,2230,Commanche,C7757
3421,194,18,446,86,2850,215,252,165,1678,Commanche,C7756
3253,117,10,85,10,5533,237,231,125,819,Rawah,C7201
3078,38,3,300,46,2773,219,233,150,1390,Commanche,C7756
3212,58,12,335,40,3204,228,214,117,2866,Commanche,C7756
3052,102,6,127,6,3148,230,233,137,691,Rawah,C7202
3131,298,14,400,62,313,180,234,194,1396,Rawah,C7201
3356,90,8,0,0,4440,233,227,127,4149,Commanche,C7202
3159,326,17,390,66,2866,175,218,182,3504,Rawah,C7746
2877,66,23,242,95,1328,235,188,74,2014,Commanche,C7757
2491,342,15,150,21,940,187,216,166,841,Commanche,C4703
3366,148,8,1050,164,2790,231,240,141,1579,Commanche,C8771
2994,203,10,591,73,2120,215,249,168,2271,Commanche,C7756
3121,160,24,342,101,2904,236,237,117,1342,Commanche,C7757
2972,21,16,60,9,940,208,205,130,2291,Commanche,C7700
3230,344,18,162,51,1530,181,209,165,2679,Rawah,C7745
3095,133,9,134,19,1798,235,236,131,2164,Commanche,C7202
2437,355,13,60,14,849,198,217,156,1426,Commanche,C4703
3256,186,12,780,42,566,222,248,158,2699,Commanche,C4758
2752,39,6,0,0,1615,220,227,142,2769,Rawah,C7202
3113,62,8,90,0,3927,227,223,130,2925,Rawah,C7745
3241,62,11,85,22,2613,230,216,118,2694,Rawah,C7745
3153,81,6,335,65,5118,228,230,136,366,Rawah,C7745
2984,234,18,618,98,1410,188,253,199,1840,Commanche,C7756
3104,319,4,324,6,2396,208,235,166,2177,Commanche,C7756
2082,64,30,30,-3,540,232,166,46,607,Cache,C5101
3183,67,15,258,51,618,234,208,102,5427,Neota,C7202
3159,39,10,162,17,3118,221,218,131,4395,Rawah,C7202
3172,286,8,577,64,5651,199,240,181,1300,Rawah,C7745
2609,19,13,300,24,1690,210,212,137,1926,Commanche,C4703
3220,28,5,210,9,5816,218,230,148,680,Rawah,C7201
2855,133,10,210,43,2398,237,235,128,1822,Rawah,C4744
3080,157,10,210,1,3623,231,242,142,930,Rawah,C7745
3099,274,4,218,31,2300,210,240,169,2174,Commanche,C7756
2881,154,8,120,5,3564,230,241,143,3621,Rawah,C7746
3118,108,6,90,-8,4369,231,233,136,1684,Rawah,C7201
3153,239,15,120,12,134,192,251,196,2847,Commanche,C7755
2826,125,10,382,25,2466,236,233,127,2724,Rawah,C7746
3140,342,4,180,33,685,212,234,160,1055,Neota,C7202
3008,100,11,95,3,2255,238,226,118,2926,Commanche,C7756
2919,0,0,95,0,5001,218,238,156,3475,Rawah,C6101
2909,75,14,390,237,1213,236,213,105,807,Commanche,C7756
2982,50,11,90,10,4911,225,216,124,4744,Rawah,C7745
3018,221,16,124,8,1616,198,254,188,430,Commanche,C7755
2884,35,11,124,0,1507,219,215,130,2742,Commanche,C4704
3329,306,19,162,37,2947,165,226,200,990,Commanche,C7202
3175,231,10,350,66,5562,204,249,182,1316,Rawah,C7745
3057,12,10,127,23,3845,210,219,146,2568,Rawah,C7700
2965,254,29,295,168,2694,143,244,231,1732,Commanche,C7757
2815,210,12,534,68,4019,211,251,174,1657,Commanche,C7702
2915,357,8,212,20,3034,207,226,156,2190,Commanche,C7756
2329,1,16,150,85,1392,194,207,148,1154,Cache,C2703
3224,187,35,365,101,2713,201,240,145,3124,Rawah,C7745
3154,110,6,339,53,5225,230,234,138,379,Rawah,C7745
2886,305,15,30,5,2577,177,231,193,201,Commanche,C7202
3202,80,13,598,69,5702,237,217,109,1509,Rawah,C7745
2661,55,10,0,0,469,226,219,126,1381,Rawah,C7202
3124,164,24,376,134,466,233,239,122,1722,Commanche,C7709
3082,6,9,339,46,2256,209,222,151,1230,Rawah,C7745
3274,120,15,306,4,3543,245,226,106,1224,Commanche,C7790
2826,205,15,420,-19,1440,210,253,174,815,Commanche,C4758
3216,150,4,228,14,2532,225,239,150,1333,Commanche,C7202
3398,90,9,797,188,755,233,227,125,201,Neota,C8771
3132,72,19,42,-8,2850,238,199,84,3546,Rawah,C7202
3184,307,2,0,0,1805,213,237,163,1698,Rawah,C7745
3229,165,18,446,15,713,233,243,134,2429,Commanche,C4758
3202,21,12,30,3,1036,212,215,138,1116,Neota,C7756
2983,350,11,95,26,3632,200,221,160,2423,Rawah,C7745
