Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3162,66,17,234,17,1445,234,203,95,1702,Commanche,C7755,0
2924,143,21,277,78,2215,245,230,104,1371,Commanche,C4758,1
2537,12,28,277,50,769,180,171,116,1236,Cache,C4703,2
3126,306,10,677,329,2457,191,234,183,1350,Commanche,C7756,0
3017,358,11,124,28,4364,203,220,155,1184,Rawah,C7745,0
2564,207,7,285,87,832,216,246,167,1080,Cache,C2717,1
3168,19,11,108,16,4575,212,216,140,3133,Rawah,C7202,0
2854,43,20,30,1,607,220,193,100,283,Commanche,C7757,1
2934,46,16,108,26,2442,223,202,108,1846,Commanche,C7757,0
2975,5,3,190,25,216,216,234,155,1323,Rawah,C7202,0
2824,109,32,182,69,793,254,187,35,1315,Commanche,C4758,4
3198,129,10,30,0,2330,236,234,128,4026,Neota,C7202,0
3027,57,16,255,16,4431,229,206,105,2856,Rawah,C7745,1
3267,132,27,872,386,1214,251,215,73,2679,Rawah,C7745,0
2581,35,11,180,9,1712,219,215,130,1885,Commanche,C4704,5
2420,54,17,270,94,932,228,203,103,1211,Cache,C2717,5
3053,17,17,210,-8,1412,204,203,132,612,Commanche,C7700,0
3113,230,11,466,-35,6213,202,251,184,1422,Rawah,C7745,0
2595,49,16,180,-6,1524,225,203,108,1106,Commanche,C2703,5
2503,120,8,0,0,1410,234,234,132,1437,Commanche,C6102,5
2932,343,9,60,6,4760,202,226,163,6113,Rawah,C4744,1
2804,166,9,150,18,1075,228,244,148,1006,Commanche,C2703,2
2612,286,25,127,64,1689,144,230,222,1489,Commanche,C4758,5
2490,99,7,85,13,511,233,230,130,1356,Cache,C2717,5
3060,96,14,120,19,1068,242,218,103,1429,Commanche,C7757,0
2668,180,6,256,8,1243,223,244,156,424,Rawah,C7202,1
2361,89,29,162,45,1057,248,180,39,895,Cache,C2704,2
2653,102,19,240,69,1677,248,212,86,2563,Commanche,C2705,2
3177,69,8,488,61,1965,229,224,128,2992,Commanche,C7700,0
3152,18,12,60,3,2873,211,215,139,5435,Rawah,C7745,0
2939,42,18,60,7,1216,220,197,106,1293,Commanche,C7700,0
3205,72,8,541,63,2769,229,226,130,4999,Rawah,C7745,0
2672,65,10,579,-41,721,230,220,123,1777,Rawah,C7745,1
3246,96,7,268,48,1611,232,229,129,1368,Neota,C7757,0
3064,30,20,376,21,1082,209,191,110,2069,Commanche,C7700,0
2816,354,11,30,4,1570,202,221,157,2496,Commanche,C7102,0
3106,45,14,297,33,3613,223,208,116,2707,Rawah,C7700,0
2863,189,19,201,65,3786,218,251,159,1433,Rawah,C7746,1
2967,88,16,391,74,247,242,212,95,454,Commanche,C7757,0
2352,356,21,402,142,960,182,197,149,1201,Cache,C4703,5
2177,350,25,153,67,1080,166,189,155,1187,Cache,C4703,2
2713,347,4,437,19,949,211,232,159,984,Rawah,C4744,1
3223,357,12,661,62,4158,201,218,155,3472,Rawah,C7745,0
2571,338,39,240,135,875,110,156,166,1630,Commanche,C4703,1
2991,83,8,607,96,1127,231,227,128,1766,Commanche,C7756,1
3049,49,14,646,-25,1544,225,210,116,3013,Commanche,C7757,1
2699,4,11,90,19,2172,205,219,150,5135,Rawah,C4744,1
3226,337,19,153,27,272,175,210,172,1369,Neota,C7202,0
2805,164,16,90,21,3055,233,243,135,2490,Rawah,C4744,1
3128,5,22,492,-3,1318,186,192,138,2136,Commanche,C7700,0
3069,35,6,255,21,2880,219,227,144,1566,Commanche,C7756,1
3332,320,12,390,5,5087,190,229,179,3120,Commanche,C8771,0
3197,18,1,0,0,5580,218,236,156,977,Rawah,C7101,0
3009,30,23,201,17,4985,206,183,103,2984,Rawah,C7745,0
3186,18,6,330,-27,3005,216,227,149,1273,Rawah,C7745,1
3120,157,16,443,112,810,236,241,130,1332,Commanche,C7201,1
2584,132,6,30,-5,1167,229,237,141,5212,Rawah,C6731,1
2887,10,12,134,10,3707,207,216,145,3572,Rawah,C7745,1
2316,99,21,474,22,1357,249,206,76,938,Cache,C2703,3
2423,202,13,295,-77,1114,213,251,170,1410,Commanche,C2703,2
3016,188,18,750,73,3007,218,250,158,2173,Commanche,C7757,1
3021,69,17,0,0,816,236,204,94,2023,Rawah,C7745,0
2871,294,15,830,194,2220,178,236,197,1697,Commanche,C4758,4
3265,116,17,30,11,1761,247,221,96,1766,Neota,C7757,1
3077,69,14,509,75,900,234,211,106,1144,Commanche,C7756,1
3011,81,15,216,52,4463,239,213,101,2347,Rawah,C7745,1
2740,28,20,150,25,1842,208,193,115,1984,Commanche,C4758,1
2586,60,12,277,-2,569,229,215,118,1082,Rawah,C4744,1
2846,168,15,255,23,750,230,245,142,450,Rawah,C7746,4
2995,123,16,324,100,5289,245,227,106,495,Rawah,C7746,1
3224,32,11,738,107,1064,218,217,134,2040,Commanche,C7201,0
3034,33,23,339,30,4068,209,184,102,4214,Rawah,C7745,0
2995,351,14,255,58,1825,194,215,159,2508,Commanche,C7757,1
3242,120,16,510,104,713,245,225,104,2114,Rawah,C7201,1
2892,358,17,666,162,272,192,207,151,1256,Commanche,C4703,1
3027,123,19,95,12,759,248,222,95,1294,Commanche,C7757,1
3081,258,10,150,14,5625,195,246,189,2257,Rawah,C7202,1
2007,33,35,67,51,162,190,142,64,503,Cache,C4703,2
2609,358,12,277,82,234,202,218,154,1410,Rawah,C7745,1
2936,329,4,638,16,5478,210,235,163,2021,Rawah,C7745,1
2889,111,12,85,9,3341,240,227,116,4184,Rawah,C4744,1
2907,341,17,277,88,297,181,212,168,1405,Rawah,C7746,1
3164,14,12,497,46,1940,209,216,143,2610,Commanche,C7755,0
2301,319,30,240,85,685,131,198,200,1041,Cache,C4703,5
2982,0,20,228,123,939,187,199,146,3451,Commanche,C7700,0
3136,40,12,1218,267,2886,221,214,126,1579,Commanche,C7756,1
2897,90,20,582,244,598,246,205,80,1672,Rawah,C7746,4
2945,225,14,175,29,5210,200,253,187,1655,Rawah,C7745,1
2859,153,26,120,36,631,241,230,101,1296,Commanche,C4758,4
2782,116,30,95,63,2095,254,197,47,424,Commanche,C4758,1
2610,326,9,30,4,1945,198,230,172,2732,Commanche,C6102,5
2975,255,24,108,55,2821,159,247,222,2117,Commanche,C7757,1
3142,130,4,85,6,4614,226,237,146,1980,Rawah,C7101,0
2879,332,17,30,8,2687,180,217,176,1237,Commanche,C7757,1
3086,69,14,402,-29,3972,234,211,106,4834,Rawah,C7745,0
3138,207,20,1071,135,3180,203,254,179,2184,Commanche,C7757,1
3142,287,6,190,47,4418,204,240,175,1253,Rawah,C7745,0
2794,82,8,85,4,2647,232,225,126,2274,Rawah,C4744,1
3451,107,25,685,166,2118,253,200,59,1590,Rawah,C8776,0
3180,104,18,513,253,1800,248,214,88,2925,Commanche,C7757,0
2999,157,9,480,-21,1216,230,242,143,1442,Commanche,C7756,1
3277,82,21,180,48,566,243,198,75,969,Neota,C7700,1
3119,92,16,0,0,2621,243,214,96,1806,Commanche,C7755,0
2749,126,18,170,73,3245,247,225,98,6061,Rawah,C7746,1
2787,359,16,108,17,3203,195,210,151,966,Commanche,C7700,1
3279,181,16,564,91,1517,224,248,152,2283,Rawah,C8772,0
3216,358,27,240,135,4095,169,181,141,942,Rawah,C7745,1
3196,297,24,360,136,1600,147,224,215,2239,Commanche,C7756,1
2531,101,7,85,18,1455,233,230,130,4549,Rawah,C6731,1
2773,226,21,212,72,780,187,254,198,2079,Commanche,C2705,4
2982,21,10,30,1,3671,214,219,141,5117,Rawah,C7745,1
2757,257,3,497,57,1383,212,241,167,1813,Commanche,C4704,1
3188,164,16,90,8,3451,233,243,136,3121,Rawah,C7201,0
3037,147,21,60,19,6564,243,232,108,3234,Rawah,C7746,1
3125,284,6,674,-69,558,204,240,176,1140,Neota,C7101,1
2718,346,17,60,29,1127,184,210,163,1961,Commanche,C7757,0
3166,41,9,90,6,5159,221,221,134,2876,Rawah,C7202,0
2570,109,39,518,162,488,252,165,0,1379,Commanche,C2705,2
3013,108,6,285,50,1624,231,233,136,1831,Rawah,C7201,1
3109,162,3,175,14,4403,222,240,153,1605,Rawah,C7201,0
3212,94,19,268,3,1504,246,208,84,2436,Rawah,C7746,0
2832,25,19,306,44,1581,207,196,119,2329,Commanche,C7757,1
3158,58,14,134,0,4702,230,209,109,1410,Rawah,C7746,0
3266,209,11,319,112,1718,212,250,173,4113,Neota,C7756,0
2995,225,4,618,128,5626,214,244,167,4243,Rawah,C7745,1
2861,131,17,42,8,834,245,229,106,1895,Commanche,C7757,1
3229,80,11,524,81,5975,234,221,118,1806,Rawah,C7745,0
3019,297,4,330,34,1909,208,238,169,1454,Commanche,C7756,1
2886,135,4,469,50,2601,226,238,146,2424,Rawah,C7745,1
3059,53,33,272,138,2100,217,149,41,2713,Commanche,C7757,0
2560,182,29,120,39,2279,215,243,141,930,Commanche,C2705,2
2897,23,13,124,17,3264,212,213,135,4539,Rawah,C4744,1
3126,315,4,42,0,4499,209,236,166,3424,Rawah,C7201,0
3069,68,11,1198,271,3148,232,218,117,1099,Commanche,C7756,1
3009,81,12,120,29,1190,236,219,112,2151,Commanche,C7756,0
3182,352,5,30,2,5639,211,231,158,1500,Rawah,C7101,1
2838,240,33,240,129,2366,140,245,227,830,Commanche,C4758,1
2911,135,32,162,77,953,250,208,60,1224,Commanche,C7757,1
3245,164,16,190,45,1895,233,243,136,234,Commanche,C8772,6
3006,176,12,134,5,1425,226,246,150,417,Commanche,C4758,1
2927,290,32,824,550,899,115,216,232,2525,Commanche,C7757,1
3117,11,6,488,-22,2781,214,228,151,531,Commanche,C7202,0
2749,305,21,95,63,3123,156,223,205,6220,Rawah,C7745,0
3314,248,9,474,100,934,200,247,185,2701,Commanche,C7756,1
2428,1,22,120,7,872,184,193,142,1155,Commanche,C4703,5
3314,63,13,240,114,3205,231,214,113,391,Commanche,C7756,1
2818,289,14,60,23,2291,181,238,197,2242,Commanche,C7202,0
3019,342,4,180,12,4485,212,234,160,731,Rawah,C7745,1
2724,99,7,162,28,2230,233,230,130,7042,Rawah,C4744,0
2284,297,17,85,9,466,171,232,201,424,Cache,C4703,2
3143,202,18,914,282,4351,209,253,173,1560,Commanche,C7755,1
2812,74,9,480,28,1777,231,223,125,1150,Rawah,C4744,1
3375,315,12,323,53,3829,187,230,183,1888,Commanche,C8771,6
2500,49,14,150,27,870,225,210,116,5205,Rawah,C6731,4
3116,59,11,300,20,5541,228,217,120,847,Rawah,C7101,0
2405,18,14,201,29,1113,208,210,136,828,Cache,C2717,2
3190,329,15,541,53,2148,184,221,177,700,Commanche,C7202,0
3161,325,13,339,64,4011,188,226,177,1020,Rawah,C7745,1
2208,16,18,162,87,1057,202,200,131,1243,Cache,C2702,2
3305,262,23,1054,306,3481,157,244,222,2656,Commanche,C7709,1
3057,152,12,514,137,2132,235,240,134,1302,Commanche,C4758,1
2889,225,11,604,243,1132,206,250,181,1894,Commanche,C7202,1
3090,135,3,360,-18,6568,225,238,148,2922,Rawah,C7745,1
2842,351,11,570,72,2001,201,222,159,1024,Commanche,C4704,1
3350,45,9,124,1,3046,223,220,132,1698,Commanche,C8771,6
2990,77,21,240,-28,474,241,196,75,1595,Rawah,C7745,0
2676,355,3,342,81,1140,215,234,157,1181,Rawah,C4744,1
2516,199,12,124,48,834,215,250,168,849,Commanche,C2703,2
3128,43,19,175,42,5095,220,196,104,1429,Rawah,C7201,0
3281,38,14,366,78,4302,219,209,122,1924,Commanche,C8772,0
2956,183,13,569,50,2793,223,248,156,2197,Commanche,C7702,1
3194,156,16,134,43,841,236,240,130,2558,Rawah,C7201,1
2991,281,5,362,35,1442,206,240,173,1414,Commanche,C7755,1
2895,65,11,228,18,1528,230,218,119,2136,Commanche,C4704,1
2695,354,15,90,24,2337,195,213,155,2389,Rawah,C7745,1
2612,30,7,30,-1,808,218,226,143,1708,Rawah,C7102,1
2713,117,10,150,8,2132,237,231,125,755,Commanche,C4704,1
2228,238,29,182,151,324,156,250,220,600,Cache,C2702,2
3264,26,11,384,75,433,215,215,136,1358,Neota,C7202,0
3024,358,6,150,26,6086,211,229,156,3429,Rawah,C7745,1
3294,68,4,210,5,4816,224,231,142,576,Rawah,C7745,1
3205,41,19,384,142,1110,219,196,105,467,Rawah,C7201,0
3302,258,16,418,73,3274,179,248,206,1266,Commanche,C7756,1
2988,298,19,242,89,5437,162,229,206,828,Rawah,C7745,1
3215,172,23,457,99,2684,228,244,135,3413,Commanche,C7757,1
2883,150,9,90,5,3697,232,240,139,3735,Rawah,C4744,1
2863,130,11,0,0,6296,239,234,123,4370,Rawah,C7746,1
2396,82,10,180,70,1001,234,222,119,1242,Cache,C2717,5
3097,311,5,666,12,1020,206,236,169,1092,Neota,C7202,1
3442,94,6,42,-1,3036,230,231,134,2389,Rawah,C8703,6
3021,106,16,1006,223,3183,245,219,98,934,Commanche,C4703,1
2877,90,13,313,33,3186,239,219,109,2635,Rawah,C7745,1
2414,315,17,240,84,741,172,223,191,582,Cache,C4703,2
3195,34,7,242,12,1604,219,225,142,1537,Commanche,C7755,0
2609,227,9,247,40,1342,207,249,179,1403,Commanche,C4704,1
3145,94,10,108,9,3813,236,226,120,182,Commanche,C7757,0
3096,80,19,192,-19,808,241,203,85,1176,Rawah,C7745,0
2600,159,13,272,113,721,233,242,137,972,Cache,C4704,1
2345,318,22,268,98,702,158,215,195,404,Cache,C4703,2
2995,27,5,400,37,3847,218,228,147,1465,Rawah,C7745,1
3191,65,18,67,-4,900,234,201,93,2028,Neota,C7202,0
2996,326,22,509,113,3289,160,209,186,1784,Commanche,C7700,0
3155,153,6,180,0,3743,228,240,146,4706,Rawah,C7745,1
3203,321,13,190,23,4577,186,227,180,967,Commanche,C7756,0
2610,15,18,210,28,1282,201,200,132,2676,Commanche,C4704,1
3054,173,9,124,-6,1608,226,245,151,685,Commanche,C7755,1
3137,20,24,0,0,920,195,180,112,1392,Rawah,C7745,0
3115,80,13,256,33,1980,237,215,107,3320,Commanche,C7700,0
2966,60,7,424,29,3786,225,226,135,2415,Rawah,C7745,1
3018,309,21,201,33,684,158,221,201,902,Commanche,C7756,1
2976,321,15,67,12,600,182,224,182,1064,Neota,C7201,0
2612,6,7,30,6,2148,212,226,152,1158,Commanche,C6102,0
2638,123,21,210,59,1606,250,218,85,1075,Commanche,C2705,2
2348,136,46,366,58,806,238,173,9,365,Cache,C2704,3
2962,85,5,30,3,5368,228,231,137,2307,Rawah,C6101,0
2822,300,26,283,101,2640,140,219,216,240,Commanche,C7757,0
3212,131,10,255,29,3931,237,235,128,1926,Commanche,C7757,1
2946,303,38,277,125,1114,90,192,227,1320,Commanche,C7757,0
2411,314,22,30,11,789,157,217,198,1489,Cache,C4703,2
2845,63,8,0,0,1448,227,224,131,2448,Commanche,C7102,0
2997,356,18,201,21,3415,187,204,152,2118,Commanche,C7700,0
3180,265,3,175,4,5029,213,240,166,2462,Rawah,C7101,0
2995,342,2,591,23,5455,214,235,159,6390,Rawah,C7745,0
3358,320,14,391,68,2555,183,226,182,1031,Commanche,C7756,0
2967,11,6,277,7,1396,214,228,151,1866,Rawah,C7201,1
3051,359,24,604,208,618,177,188,142,1492,Rawah,C7746,1
2375,21,3,509,133,1415,217,232,152,674,Cache,C2717,2
3115,171,11,60,6,481,228,245,149,1986,Rawah,C7202,0
2985,68,11,484,-2,4401,232,218,118,3328,Rawah,C7745,1
2720,7,18,212,58,1206,195,202,141,1950,Rawah,C4744,1
3633,34,18,882,221,2736,214,197,113,1307,Rawah,C8776,0
2700,357,23,180,68,760,178,192,147,2098,Commanche,C7757,1
2867,29,11,85,7,2881,216,217,135,2746,Rawah,C4744,1
3098,68,11,256,45,4716,232,218,117,2906,Rawah,C7745,0
3459,167,16,882,110,3476,231,244,140,1095,Commanche,C8708,6
2856,12,17,95,20,3847,201,204,137,2858,Rawah,C7745,1
3098,285,11,0,0,1325,190,240,190,1613,Commanche,C7103,0
2500,319,5,150,33,0,208,235,167,469,Cache,C2717,1
2489,97,9,270,12,883,236,227,122,4155,Rawah,C6731,1
3107,8,10,170,19,5407,208,220,149,1168,Rawah,C7745,0
3198,229,9,511,92,5718,207,248,178,1299,Rawah,C7745,1
2783,315,19,256,109,1355,166,221,194,797,Commanche,C7756,1
3054,195,11,212,-2,5831,218,250,165,2654,Rawah,C7745,0
3200,326,3,150,1,42,211,235,163,1383,Neota,C7202,0
2806,200,35,371,-93,3245,184,245,169,1583,Commanche,C4758,1
3008,196,6,150,0,5347,219,245,162,1891,Rawah,C7202,1
2447,318,23,430,89,849,153,212,196,1153,Cache,C4703,5
2518,2,14,120,25,295,200,213,149,1410,Commanche,C4703,5
3034,2,13,175,33,95,201,215,150,722,Rawah,C7201,0
3282,24,8,420,60,5350,216,224,144,418,Rawah,C8771,0
2874,41,15,313,45,1433,221,206,117,2156,Commanche,C4704,1
2844,298,11,60,13,2632,188,236,188,2151,Commanche,C7201,0
3297,27,11,270,41,5363,216,216,136,540,Rawah,C8771,0
2589,186,16,150,-33,1209,221,250,157,962,Commanche,C2705,2
3352,40,13,612,3,3542,221,212,124,1776,Commanche,C8772,6
2287,108,15,108,25,162,245,221,101,256,Cache,C4704,2
2983,61,12,228,24,4771,230,215,116,2442,Rawah,C7745,0
3195,260,4,95,12,2288,210,242,170,601,Commanche,C7756,0
2423,49,23,162,-8,807,222,183,84,800,Cache,C4703,2
3231,39,20,466,-31,721,216,191,103,2866,Neota,C7202,1
2982,225,2,417,37,1869,216,241,162,2432,Commanche,C7756,1
3155,239,13,150,18,900,195,251,193,4815,Neota,C7201,1
2658,84,17,277,58,1242,242,208,90,2320,Rawah,C7746,1
3390,319,14,534,46,5123,183,226,183,3187,Commanche,C8771,6
2834,309,3,30,1,573,210,237,165,451,Commanche,C7202,1
3299,24,11,360,76,3395,214,215,136,2873,Commanche,C7756,0
2985,288,9,603,-49,1537,195,239,184,1805,Commanche,C7755,1
2972,326,23,255,86,6159,156,207,187,4729,Rawah,C7700,1
3113,45,4,470,35,1879,221,231,147,2800,Commanche,C7756,0
2883,324,11,30,1,1770,192,228,176,2230,Commanche,C7202,0
3252,311,16,488,97,3955,176,227,191,1689,Commanche,C8772,0
2862,171,21,180,79,1110,229,244,135,2926,Commanche,C2705,4
3120,63,10,408,71,4914,229,220,123,277,Rawah,C7746,1
2783,140,12,240,-18,722,238,236,127,2312,Rawah,C7745,1
2985,109,9,277,40,4415,235,231,127,1863,Rawah,C7746,1
3008,32,12,190,-6,2380,217,213,129,2718,Commanche,C7756,1
3134,3,9,30,2,1442,209,224,153,649,Commanche,C7103,0
3107,55,4,330,41,2448,222,231,145,2516,Commanche,C7756,1
2514,195,25,30,-13,1301,206,251,165,443,Commanche,C2705,2
3205,93,4,247,14,5743,226,233,142,3186,Rawah,C7745,1
3213,42,6,60,4,5206,221,227,142,424,Rawah,C7201,0
3066,199,19,190,19,3454,209,253,171,1159,Commanche,C7757,1
3011,18,13,234,13,6344,210,213,138,3072,Rawah,C7745,1
3242,11,10,402,5,4242,210,221,147,631,Commanche,C7756,0
3437,40,16,789,88,3398,220,204,115,1549,Commanche,C8772,6
2835,17,11,150,16,1786,211,218,142,2621,Commanche,C7702,1
2783,14,12,313,55,3056,209,216,143,1177,Commanche,C7756,1
2844,53,24,134,62,1477,226,182,77,1943,Commanche,C7700,1
2757,139,9,124,8,1812,235,237,133,2258,Rawah,C4744,1
2772,252,18,210,16,1537,176,249,209,1368,Commanche,C2705,1
2873,12,10,376,100,3909,210,219,146,5737,Rawah,C7745,0
2170,273,28,175,95,1473,133,234,233,752,Cache,C4703,2
2817,286,12,0,0,4179,187,239,192,642,Rawah,C7202,0
3053,122,18,30,9,973,248,223,97,2154,Rawah,C7745,0
2963,3,30,150,104,618,167,169,128,3140,Commanche,C7700,1
3014,217,14,722,108,5999,204,253,182,3503,Rawah,C7745,1
2962,50,13,285,-22,4610,225,212,119,2249,Rawah,C7745,1
3106,128,3,60,0,977,224,237,149,1734,Rawah,C7202,0
2903,36,6,418,33,4216,220,226,142,5704,Rawah,C4744,1
3034,62,19,134,0,3529,232,197,90,2751,Rawah,C7746,0
3076,284,9,201,-22,764,195,241,185,1914,Neota,C7700,0
2928,168,13,212,12,4753,230,245,144,351,Rawah,C7746,1
2197,31,24,67,45,1209,206,180,99,911,Cache,C4703,2
2966,140,8,134,13,1050,233,238,137,153,Commanche,C7756,1
2753,222,26,306,-23,1379,179,254,200,968,Commanche,C2704,1
2709,137,10,300,37,3634,236,236,131,2448,Commanche,C4704,1
3223,35,17,537,88,573,216,201,116,2802,Neota,C7202,1
3198,77,11,361,56,2938,234,220,117,4436,Rawah,C7202,0
2860,236,20,150,56,1471,181,253,205,1839,Commanche,C2705,1
2838,88,8,0,0,2361,233,227,126,696,Commanche,C7202,0
3201,49,13,90,2,2188,225,211,117,926,Rawah,C7202,0
3049,351,30,437,129,2652,153,174,149,1495,Commanche,C7757,1
3222,128,15,384,59,5149,244,229,110,1670,Rawah,C7746,0
2993,161,11,510,70,1931,231,243,142,2532,Commanche,C7756,1
3184,300,15,466,60,3715,176,232,196,1399,Commanche,C7201,0
3159,36,8,342,46,3784,220,222,138,3335,Rawah,C7745,0
2693,105,5,90,17,999,228,234,140,1940,Rawah,C7745,1
2835,61,27,120,67,1911,231,174,60,1537,Commanche,C4758,1
3182,315,5,379,-31,3154,206,236,168,1134,Rawah,C7745,1
3058,201,7,228,1,1712,217,246,164,1599,Commanche,C7202,0
2316,341,22,175,82,242,169,202,168,1101,Cache,C4703,2
2669,105,5,42,2,95,229,233,138,1104,Commanche,C6102,1
2671,180,9,124,17,497,224,246,155,690,Commanche,C7790,1
3247,74,9,720,171,726,231,223,125,1252,Rawah,C7201,0
2715,69,4,240,0,2282,224,231,143,4400,Rawah,C4744,1
3290,281,11,997,180,1681,190,241,191,2665,Commanche,C7755,0
2945,225,4,362,39,5735,215,243,166,2577,Rawah,C7746,1
3056,77,4,30,5,90,226,231,141,912,Commanche,C7756,1
2267,11,32,150,53,573,168,157,110,484,Cache,C4703,5
3123,117,5,0,0,255,229,235,139,5258,Neota,C7202,0
3141,240,19,886,367,1131,181,252,205,1405,Commanche,C7757,0
3054,160,12,90,3,684,232,242,140,1318,Rawah,C7202,0
2908,30,5,485,28,3759,218,228,146,4079,Rawah,C7202,1
3153,40,12,793,26,2268,221,214,126,3109,Commanche,C7755,0
2997,108,10,566,104,256,237,229,122,618,Commanche,C7757,0
3205,21,12,558,50,4182,212,213,137,3463,Rawah,C7202,0
3271,213,20,127,39,3353,198,254,186,631,Commanche,C7757,0
3242,69,16,552,99,457,235,207,99,949,Commanche,C7755,0
3187,135,7,0,0,5408,231,237,139,2970,Rawah,C7202,1
3142,42,15,175,7,1756,221,207,117,716,Commanche,C7755,0
3042,17,12,234,26,3840,210,214,140,2186,Rawah,C7745,1
2845,35,20,216,53,914,213,191,106,2072,Commanche,C7700,1
2612,301,15,277,60,765,177,232,195,1765,Rawah,C7746,1
2949,88,15,0,0,2510,241,214,99,1801,Commanche,C7201,0
2599,295,11,330,112,797,190,237,187,1041,Cache,C4704,2
3142,30,19,127,17,1663,211,196,116,1853,Commanche,C7700,0
2342,62,23,182,68,180,232,187,75,1001,Commanche,C2703,2
3123,142,19,547,-25,5916,244,231,107,1419,Rawah,C7745,0
2988,128,6,323,-6,3894,230,236,140,2430,Rawah,C7202,1
3176,158,14,162,31,3439,235,241,134,1536,Commanche,C7756,1
2351,323,24,108,47,1159,152,208,191,1084,Cache,C4703,2
2519,111,18,0,0,680,248,217,90,911,Commanche,C4704,5
2919,160,7,540,6,3690,228,242,147,4107,Rawah,C4744,1
2774,7,13,424,-13,769,204,214,146,845,Commanche,C4704,1
3157,45,10,127,6,1699,223,218,129,4502,Neota,C7201,0
2543,113,10,95,6,765,237,230,123,836,Rawah,C4201,1
2968,68,11,366,85,5800,232,218,118,4414,Rawah,C7745,1
2853,269,32,313,-19,2687,121,232,239,210,Commanche,C7757,0
3360,198,21,721,215,1188,208,253,170,4254,Neota,C7757,1
3310,335,9,90,11,4090,200,228,167,1513,Rawah,C7202,0
2653,134,17,60,5,272,245,230,107,558,Rawah,C7746,1
2790,0,8,0,0,2407,209,226,155,1583,Rawah,C7202,1
2573,39,19,351,80,1342,217,195,106,601,Commanche,C4703,2
2748,60,33,150,70,175,225,153,36,1604,Rawah,C7745,4
2887,173,22,90,17,1050,227,245,138,1963,Commanche,C7757,1
2565,291,9,175,28,1315,194,239,184,1332,Commanche,C2703,4
3100,322,11,350,30,2462,193,229,176,2341,Commanche,C7756,1
3128,102,21,331,53,4360,250,207,75,3267,Rawah,C7745,0
3044,77,11,85,18,2012,234,220,117,3569,Commanche,C7702,0
2902,99,11,180,15,2112,238,225,117,2870,Commanche,C7702,1
3136,35,11,400,20,1999,219,215,131,999,Commanche,C7755,0
3288,55,11,108,0,1998,227,216,121,1945,Neota,C7202,1
3031,151,20,42,13,6600,241,236,115,3220,Rawah,C7746,1
2718,32,18,153,42,1290,213,198,114,1965,Rawah,C7745,1
2960,118,9,120,2,3862,237,232,126,1292,Rawah,C7746,1
2387,76,19,85,13,658,239,202,86,750,Cache,C2702,2
2891,128,11,295,58,2947,238,233,124,2228,Rawah,C4744,1
2200,300,39,124,58,716,88,194,230,566,Cache,C4703,2
2929,144,9,60,1,1812,233,239,137,503,Commanche,C7756,1
3360,357,17,573,28,3877,192,208,152,3546,Commanche,C8776,6
3269,315,25,564,177,510,146,211,201,1128,Neota,C8772,0
3250,180,12,395,48,2614,224,247,154,1276,Commanche,C7202,0
2862,16,15,108,20,1513,206,208,137,2583,Commanche,C7757,0
3213,23,9,268,10,1712,215,221,142,1387,Commanche,C7755,0
3211,348,14,850,398,1460,192,216,161,900,Commanche,C7757,0
3119,355,29,510,78,1371,160,176,144,999,Commanche,C7757,1
2842,73,15,85,26,3292,236,211,103,1816,Rawah,C7745,1
2615,16,22,212,67,384,195,187,122,1343,Commanche,C4703,5
2863,90,4,218,58,2174,226,233,141,2670,Rawah,C7745,1
2753,260,17,90,21,218,176,247,208,2280,Commanche,C4703,1
3342,12,15,67,10,1621,203,208,140,1840,Neota,C7202,0
2828,31,25,153,46,1537,205,178,97,1783,Commanche,C7700,1
2767,11,18,175,31,931,198,200,136,1922,Commanche,C4703,0
2607,41,10,255,60,976,222,217,130,1295,Commanche,C4704,1
3141,307,14,212,38,5262,180,231,191,513,Rawah,C7745,1
2717,54,10,216,37,2083,226,218,125,5476,Rawah,C7745,1
2982,209,23,335,-39,1140,196,254,183,417,Commanche,C7757,1
2775,325,15,90,12,1747,182,223,180,1987,Rawah,C7745,1
3033,311,5,391,123,2033,206,236,169,2671,Commanche,C7756,1
2761,48,6,30,-1,1441,223,227,140,1640,Commanche,C6102,0
3291,313,8,457,100,870,199,234,175,582,Commanche,C7756,0
